1 20720 19222 19971.0
2 21968 20137 21052.5
3 22055 20499 21277.0
4 22413 20710 21561.5
5 22582 20670 21626.0
6 22679 21275 21977.0
7 22796 20764 21780.0
8 22530 20917 21723.5
9 22705 21126 21915.5
10 22652 21359 22005.5
11 22681 20956 21818.5
12 22855 21359 22107.0
13 23113 21585 22349.0
14 23038 21519 22278.5
15 23287 21355 22321.0
16 23087 21382 22234.5
17 23253 21484 22368.5
18 23429 21444 22436.5
19 23555 21687 22621.0
20 23733 21846 22789.5
