1 1653 1456 1554.5
2 1875 1744 1809.5
3 1927 1801 1864.0
4 2076 1870 1973.0
5 2069 1910 1989.5
6 2104 1975 2039.5
7 2148 2008 2078.0
8 2151 2001 2076.0
9 2176 2034 2105.0
10 2180 2016 2098.0
11 2235 2069 2152.0
12 2201 2077 2139.0
13 2257 2122 2189.5
14 2240 2058 2149.0
15 2261 2082 2171.5
16 2235 2077 2156.0
17 2268 2107 2187.5
18 2263 2113 2188.0
19 2356 2129 2242.5
20 2283 2104 2193.5
